,Unnamed: 0,region_id,country_id,top_region_id,google_api_level_x,google_id_x,english_name_x,spanish_name_x,top_spot_level_1,top_area_level_1,reference_airport_x,spot_image_x,discover_image_1_x,discover_image_2_x,discover_image_3_x,rules_level_3_x,rules_level_4_x,sports_and_adventure_x,nature_x,attractions_x,beach_x,food_x,nightlife_x,arts_and_culture_x,accomodation_x,created_at_x,updated_at_x,airport_id_x,google_api_level_y,google_id_y,english_name_y,spanish_name_y,reference_airport_y,spot_image_y,discover_image_1_y,discover_image_2_y,discover_image_3_y,rules_level_2,rules_level_3_y,rules_level_4_y,sports_and_adventure_y,nature_y,attractions_y,beach_y,food_y,nightlife_y,arts_and_culture_y,accomodation_y,created_at_y,updated_at_y,country_zoom,region_zoom,locality_zoom,continent_id,airport_id_y,lat,lng
16,16,17,1,,administrative_area_level_1,ChIJDTGOzUD8XQ0RXQsxGLjLQF8,Valencian Community,Comunidad Valenciana,0.0,1.0,VLC,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Valencian+Community/Comunidad+Valenciana_Portada+Spot_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Valencian+Community/pexels-bert-christiaens-575117.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Valencian+Community/pexels-george-610312.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Valencian+Community/4531131364_f5b86652ee_.jpg,,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-15 15:05:46,2021-11-15 15:05:46,2031.0,country,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Spain,España,MAD,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/SPAIN+SPOT+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_2.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_3.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2022-04-05 22:42:01,2022-04-05 22:42:01,2z,"3,5z","8,5z",2.0,1146.0,39.4840108,-0.7532808999999999
17,17,18,1,,administrative_area_level_1,ChIJ76wp6eejDA0RQMahjP1jBAQ,Ceuta (Region),Ceuta (región),0.0,1.0,MLN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Ceuta/Ceuta+Portada_SPOT.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Ceuta/Ceuta+.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Ceuta/Ceut.jpg,,,,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,2021-11-15 15:05:46,2021-11-15 15:05:46,1225.0,country,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Spain,España,MAD,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/SPAIN+SPOT+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_2.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_3.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2022-04-05 22:42:01,2022-04-05 22:42:01,2z,"3,5z","8,5z",2.0,1146.0,35.8893874,-5.3213455
18,18,19,1,,administrative_area_level_1,ChIJ7Vysk40Fdw0RUMahjP1jBAQ,Melilla (Region),Melilla (región),0.0,1.0,MLN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Melilla/Melilla+Portada+SPOT_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Melilla/melilla-497833.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Melilla/melilla-497834.jpg,,,,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-15 15:05:46,2021-11-15 15:05:46,1225.0,country,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Spain,España,MAD,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/SPAIN+SPOT+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_2.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Spain/Spain_3.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2022-04-05 22:42:01,2022-04-05 22:42:01,2z,"3,5z","8,5z",2.0,1146.0,35.2922775,-2.9380973
19,19,20,2,,administrative_area_level_1,ChIJkawxZkDqkkYRIGD8GG2zAAM,Harju,Harju,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Harju/Harju+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Harju/andrew-kondrakov-uRBGCpKcBSs-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Harju/Harju_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Harju/julius-jansson-CTPYdgtezU8-unsplash.jpg,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,59.33342390000001,25.2466973
20,20,21,2,,administrative_area_level_1,ChIJD9B0TEHp8kYRMGD8GG2zAAM,Hiiu,Hiiu,1.0,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Hiiu/Hiiu+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Hiiu/Hiiu+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.9239553,22.5919468
21,21,22,2,,administrative_area_level_1,ChIJe13Sj0NglEYRQGD8GG2zAAM,Ida-Viru,Ida-Viru,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Ida-Viru/Ida-Viru+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Ida-Viru/Ida-Viru_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Ida-Viru/Ida-Viru_2.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,59.25926629999999,27.4136535
22,22,23,2,,administrative_area_level_1,ChIJQZDt9tyulEYRUGD8GG2zAAM,Jõgeva,Jõgeva,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/J%C3%B5geva/J%C3%B5geva+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/J%C3%B5geva/J%C3%B5geva.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.7506143,26.3604877
23,23,24,2,,administrative_area_level_1,ChIJYYCdyCg4k0YRYGD8GG2zAAM,Järva,Järva,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/J%C3%A4rva/J%C3%A4rva+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/J%C3%A4rva/J%C3%A4rva+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.8866713,25.5000625
24,24,25,2,,administrative_area_level_1,ChIJkYf9Ff9Y7UYRcGD8GG2zAAM,Lääne,Lääne,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/L%C3%A4%C3%A4ne/L%C3%A4%C3%A4ne+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/L%C3%A4%C3%A4ne/L%C3%A4%C3%A4ne+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.9722742,23.8740834
25,25,26,2,,administrative_area_level_1,ChIJ0zwY69Z1k0YRgGD8GG2zAAM,Lääne-Viru,Lääne-Viru,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/L%C3%A4%C3%A4ne-Viru/L%C3%A4%C3%A4ne-Viru+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/L%C3%A4%C3%A4ne-Viru/L%C3%A4%C3%A4ne-Viru+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,59.30188159999999,26.3280312
26,26,27,2,,administrative_area_level_1,ChIJi8ZnKZjd6kYRkGD8GG2zAAM,Põlva,Põlva,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/P%C3%B5lva/P%C3%B5lva+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/P%C3%B5lva/P%C3%B5lva+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.11606219999999,27.2066395
27,27,28,2,,administrative_area_level_1,ChIJpYnrfIb-7EYRoGD8GG2zAAM,Pärnu,Pärnu,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/P%C3%A4rnu/P%C3%A4rnu+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/P%C3%A4rnu/alex-dadukin-CeRI16oF7PA-unsplash.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.5261952,24.4020159
28,28,29,2,,administrative_area_level_1,ChIJGVNYfDct7UYRsGD8GG2zAAM,Rapla,Rapla,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Rapla/Rapla+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Rapla/siim-lukka-TEKEos9Msx8-unsplash.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.8492625,24.7346568
29,29,30,2,,administrative_area_level_1,ChIJ8ydWE-5y8kYRwGD8GG2zAAM,Saare,Saare,1.0,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Saare/Saare+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Saare/julia-solonina-dUPn9-1oOOo-unsplash.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.4849721,22.6136407
30,30,31,2,,administrative_area_level_1,ChIJBWDePa0260YR0GD8GG2zAAM,Tartu,Tartu,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Tartu/Tartu+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Tartu/estonia-3744006_1920.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.40571279999999,26.8015761
31,31,32,2,,administrative_area_level_1,ChIJ86SszJwK60YR4GD8GG2zAAM,Valga,Valga,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Valga/Valga+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Valga/Valga.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,57.9103441,26.1601819
32,32,33,2,,administrative_area_level_1,ChIJHeNB2iOZ7EYR8GD8GG2zAAM,Viljandi,Viljandi,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Viljandi/Viljandi+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Viljandi/Viljandi+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ_UuggpyUkkYRwyW0T7qf6kA,Estonia,Estonia,TLL,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/Estonia+SPOT+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/filippo-cesarini-FGuuSZBJvQQ-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/jaanus-jagomagi-pE046fSd4dA-unsplash.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Estonia/kevin-lehtla-mJ8-RAME-yQ-unsplash.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,"3,5z",6z,"7,5z",2.0,1888.0,58.2821746,25.5752233
